Timestamp,Radiowa 20B CH kW
2022-06-22T12:00:00+02:00 Warsaw,0
2022-06-22T13:00:00+02:00 Warsaw,0
2022-06-22T14:00:00+02:00 Warsaw,0
2022-06-22T15:00:00+02:00 Warsaw,0
2022-06-22T16:00:00+02:00 Warsaw,0
2022-06-22T17:00:00+02:00 Warsaw,0
2022-06-22T18:00:00+02:00 Warsaw,0
2022-06-22T19:00:00+02:00 Warsaw,0
2022-06-22T20:00:00+02:00 Warsaw,0
2022-06-22T21:00:00+02:00 Warsaw,0
2022-06-22T22:00:00+02:00 Warsaw,0.142333311586784
2022-06-22T23:00:00+02:00 Warsaw,1.0990260548944824
2022-06-23T00:00:00+02:00 Warsaw,2.375729634922648
2022-06-23T01:00:00+02:00 Warsaw,3.620910264022767
2022-06-23T02:00:00+02:00 Warsaw,4.824321409331428
2022-06-23T03:00:00+02:00 Warsaw,4.765713880194558
2022-06-23T04:00:00+02:00 Warsaw,4.834567362055367
2022-06-23T05:00:00+02:00 Warsaw,1.9374090450074941
2022-06-23T06:00:00+02:00 Warsaw,0
2022-06-23T07:00:00+02:00 Warsaw,0
2022-06-23T08:00:00+02:00 Warsaw,0
2022-06-23T09:00:00+02:00 Warsaw,0
2022-06-23T10:00:00+02:00 Warsaw,0
2022-06-23T11:00:00+02:00 Warsaw,0
2022-06-23T12:00:00+02:00 Warsaw,0
2022-06-23T13:00:00+02:00 Warsaw,0
2022-06-23T14:00:00+02:00 Warsaw,0
2022-06-23T15:00:00+02:00 Warsaw,0
2022-06-23T16:00:00+02:00 Warsaw,0
2022-06-23T17:00:00+02:00 Warsaw,0
2022-06-23T18:00:00+02:00 Warsaw,0
2022-06-23T19:00:00+02:00 Warsaw,0
2022-06-23T20:00:00+02:00 Warsaw,0
2022-06-23T21:00:00+02:00 Warsaw,0
2022-06-23T22:00:00+02:00 Warsaw,0
2022-06-23T23:00:00+02:00 Warsaw,0.004537931945588853
2022-06-24T00:00:00+02:00 Warsaw,0.8231944890123196
2022-06-24T01:00:00+02:00 Warsaw,1.971177696934453
2022-06-24T02:00:00+02:00 Warsaw,2.9037485882441203
2022-06-24T03:00:00+02:00 Warsaw,3.6366722491317325
2022-06-24T04:00:00+02:00 Warsaw,4.339456849218045
2022-06-24T05:00:00+02:00 Warsaw,1.1214744154082406
2022-06-24T06:00:00+02:00 Warsaw,0
2022-06-24T07:00:00+02:00 Warsaw,0
2022-06-24T08:00:00+02:00 Warsaw,0
2022-06-24T09:00:00+02:00 Warsaw,0
2022-06-24T10:00:00+02:00 Warsaw,0
2022-06-24T11:00:00+02:00 Warsaw,0
2022-06-24T12:00:00+02:00 Warsaw,0
2022-06-24T13:00:00+02:00 Warsaw,0
2022-06-24T14:00:00+02:00 Warsaw,0
2022-06-24T15:00:00+02:00 Warsaw,0
2022-06-24T16:00:00+02:00 Warsaw,0
2022-06-24T17:00:00+02:00 Warsaw,0
2022-06-24T18:00:00+02:00 Warsaw,0
2022-06-24T19:00:00+02:00 Warsaw,0
2022-06-24T20:00:00+02:00 Warsaw,0
2022-06-24T21:00:00+02:00 Warsaw,0
2022-06-24T22:00:00+02:00 Warsaw,0
2022-06-24T23:00:00+02:00 Warsaw,0
2022-06-25T00:00:00+02:00 Warsaw,0
2022-06-25T01:00:00+02:00 Warsaw,0
2022-06-25T02:00:00+02:00 Warsaw,0
2022-06-25T03:00:00+02:00 Warsaw,0
2022-06-25T04:00:00+02:00 Warsaw,0
2022-06-25T05:00:00+02:00 Warsaw,0
2022-06-25T06:00:00+02:00 Warsaw,0
2022-06-25T07:00:00+02:00 Warsaw,0
2022-06-25T08:00:00+02:00 Warsaw,0
2022-06-25T09:00:00+02:00 Warsaw,0
2022-06-25T10:00:00+02:00 Warsaw,0
2022-06-25T11:00:00+02:00 Warsaw,0
2022-06-25T12:00:00+02:00 Warsaw,0
2022-06-25T13:00:00+02:00 Warsaw,0
2022-06-25T14:00:00+02:00 Warsaw,0
2022-06-25T15:00:00+02:00 Warsaw,0
2022-06-25T16:00:00+02:00 Warsaw,0
2022-06-25T17:00:00+02:00 Warsaw,0
2022-06-25T18:00:00+02:00 Warsaw,0
2022-06-25T19:00:00+02:00 Warsaw,0
2022-06-25T20:00:00+02:00 Warsaw,0
2022-06-25T21:00:00+02:00 Warsaw,0
2022-06-25T22:00:00+02:00 Warsaw,0
2022-06-25T23:00:00+02:00 Warsaw,0
2022-06-26T00:00:00+02:00 Warsaw,0
2022-06-26T01:00:00+02:00 Warsaw,0
2022-06-26T02:00:00+02:00 Warsaw,0
2022-06-26T03:00:00+02:00 Warsaw,0
2022-06-26T04:00:00+02:00 Warsaw,0
2022-06-26T05:00:00+02:00 Warsaw,0
2022-06-26T06:00:00+02:00 Warsaw,0
2022-06-26T07:00:00+02:00 Warsaw,0
2022-06-26T08:00:00+02:00 Warsaw,0
2022-06-26T09:00:00+02:00 Warsaw,0
2022-06-26T10:00:00+02:00 Warsaw,0
2022-06-26T11:00:00+02:00 Warsaw,0
2022-06-26T12:00:00+02:00 Warsaw,0
2022-06-26T13:00:00+02:00 Warsaw,0
2022-06-26T14:00:00+02:00 Warsaw,0
2022-06-26T15:00:00+02:00 Warsaw,0
2022-06-26T16:00:00+02:00 Warsaw,0
2022-06-26T17:00:00+02:00 Warsaw,0
2022-06-26T18:00:00+02:00 Warsaw,0
2022-06-26T19:00:00+02:00 Warsaw,0
2022-06-26T20:00:00+02:00 Warsaw,0
2022-06-26T21:00:00+02:00 Warsaw,0
2022-06-26T22:00:00+02:00 Warsaw,0
2022-06-26T23:00:00+02:00 Warsaw,0
2022-06-27T00:00:00+02:00 Warsaw,0
2022-06-27T01:00:00+02:00 Warsaw,0
2022-06-27T02:00:00+02:00 Warsaw,0
2022-06-27T03:00:00+02:00 Warsaw,0
2022-06-27T04:00:00+02:00 Warsaw,0
2022-06-27T05:00:00+02:00 Warsaw,0
2022-06-27T06:00:00+02:00 Warsaw,0
2022-06-27T07:00:00+02:00 Warsaw,0
2022-06-27T08:00:00+02:00 Warsaw,0
2022-06-27T09:00:00+02:00 Warsaw,0
2022-06-27T10:00:00+02:00 Warsaw,0
2022-06-27T11:00:00+02:00 Warsaw,0
2022-06-27T12:00:00+02:00 Warsaw,0
2022-06-27T13:00:00+02:00 Warsaw,0
2022-06-27T14:00:00+02:00 Warsaw,0
2022-06-27T15:00:00+02:00 Warsaw,0
2022-06-27T16:00:00+02:00 Warsaw,0
2022-06-27T17:00:00+02:00 Warsaw,0
2022-06-27T18:00:00+02:00 Warsaw,0
2022-06-27T19:00:00+02:00 Warsaw,0
2022-06-27T20:00:00+02:00 Warsaw,0
2022-06-27T21:00:00+02:00 Warsaw,0
2022-06-27T22:00:00+02:00 Warsaw,0
2022-06-27T23:00:00+02:00 Warsaw,0
2022-06-28T00:00:00+02:00 Warsaw,0
2022-06-28T01:00:00+02:00 Warsaw,0
2022-06-28T02:00:00+02:00 Warsaw,0
2022-06-28T03:00:00+02:00 Warsaw,0
2022-06-28T04:00:00+02:00 Warsaw,0
2022-06-28T05:00:00+02:00 Warsaw,0
2022-06-28T06:00:00+02:00 Warsaw,0
2022-06-28T07:00:00+02:00 Warsaw,0
2022-06-28T08:00:00+02:00 Warsaw,0
2022-06-28T09:00:00+02:00 Warsaw,0
2022-06-28T10:00:00+02:00 Warsaw,0
2022-06-28T11:00:00+02:00 Warsaw,0
2022-06-28T12:00:00+02:00 Warsaw,0
2022-06-28T13:00:00+02:00 Warsaw,0
2022-06-28T14:00:00+02:00 Warsaw,0
2022-06-28T15:00:00+02:00 Warsaw,0
2022-06-28T16:00:00+02:00 Warsaw,0
2022-06-28T17:00:00+02:00 Warsaw,0
2022-06-28T18:00:00+02:00 Warsaw,0
2022-06-28T19:00:00+02:00 Warsaw,0
2022-06-28T20:00:00+02:00 Warsaw,0
2022-06-28T21:00:00+02:00 Warsaw,0
2022-06-28T22:00:00+02:00 Warsaw,0
2022-06-28T23:00:00+02:00 Warsaw,0
2022-06-29T00:00:00+02:00 Warsaw,0
2022-06-29T01:00:00+02:00 Warsaw,0
2022-06-29T02:00:00+02:00 Warsaw,0
2022-06-29T03:00:00+02:00 Warsaw,0
2022-06-29T04:00:00+02:00 Warsaw,0
2022-06-29T05:00:00+02:00 Warsaw,0
2022-06-29T06:00:00+02:00 Warsaw,0
2022-06-29T07:00:00+02:00 Warsaw,0
2022-06-29T08:00:00+02:00 Warsaw,0
2022-06-29T09:00:00+02:00 Warsaw,0
2022-06-29T10:00:00+02:00 Warsaw,0
2022-06-29T11:00:00+02:00 Warsaw,0
2022-06-29T12:00:00+02:00 Warsaw,0
2022-06-29T13:00:00+02:00 Warsaw,0
2022-06-29T14:00:00+02:00 Warsaw,0
2022-06-29T15:00:00+02:00 Warsaw,0
2022-06-29T16:00:00+02:00 Warsaw,0
2022-06-29T17:00:00+02:00 Warsaw,0
2022-06-29T18:00:00+02:00 Warsaw,0
2022-06-29T19:00:00+02:00 Warsaw,0
2022-06-29T20:00:00+02:00 Warsaw,0
2022-06-29T21:00:00+02:00 Warsaw,0
2022-06-29T22:00:00+02:00 Warsaw,0
2022-06-29T23:00:00+02:00 Warsaw,0
2022-06-30T00:00:00+02:00 Warsaw,0
2022-06-30T01:00:00+02:00 Warsaw,0
2022-06-30T02:00:00+02:00 Warsaw,0
2022-06-30T03:00:00+02:00 Warsaw,0
2022-06-30T04:00:00+02:00 Warsaw,0
2022-06-30T05:00:00+02:00 Warsaw,0
2022-06-30T06:00:00+02:00 Warsaw,0
2022-06-30T07:00:00+02:00 Warsaw,0
2022-06-30T08:00:00+02:00 Warsaw,0
2022-06-30T09:00:00+02:00 Warsaw,0
2022-06-30T10:00:00+02:00 Warsaw,0
2022-06-30T11:00:00+02:00 Warsaw,0
2022-06-30T12:00:00+02:00 Warsaw,0
2022-06-30T13:00:00+02:00 Warsaw,0
2022-06-30T14:00:00+02:00 Warsaw,0
2022-06-30T15:00:00+02:00 Warsaw,0
2022-06-30T16:00:00+02:00 Warsaw,0
2022-06-30T17:00:00+02:00 Warsaw,0
2022-06-30T18:00:00+02:00 Warsaw,0
2022-06-30T19:00:00+02:00 Warsaw,0
2022-06-30T20:00:00+02:00 Warsaw,0
2022-06-30T21:00:00+02:00 Warsaw,0
2022-06-30T22:00:00+02:00 Warsaw,0
2022-06-30T23:00:00+02:00 Warsaw,0

